date;IndustryAdType;ProgramName;Intentionality
08.08.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;Weird Flavors;0.475
08.08.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;Hot Air Balloon Cruises;0.315
08.08.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;Hot Air Balloon Cruises;0.315
08.08.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;The Young and the Reckless;0.038
08.08.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;The Young and the Reckless;0.038
08.08.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;Tonight Tonight;0.073
08.08.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;Late Hours;-0.025
08.08.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;Nightly News Stories;0.27
08.08.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;Nightly News Stories;0.27
08.08.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;Fix and Flip;-0.036
08.08.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;Fix and Flip;-0.036
08.08.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;Portable Homes;-0.063
08.08.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;Portable Homes;-0.063
08.08.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;International Villas;0.318
08.08.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;International Villas;0.318
08.08.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;Sister Home Sellers;0.222
08.08.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;Sister Home Sellers;0.222
08.08.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;New Gal;-0.193
08.08.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;New Gal;-0.193
08.08.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;Planet Hypothesis;0.245
08.08.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;Planet Hypothesis;0.245
08.08.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;ER Drama;0.579
08.08.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;ER Drama;0.579
8.15.2020;Healthy Fast Food Chain;Together Forever;-0.056
8.15.2020;Healthy Fast Food Chain;Waltzing with the Famous;0.345
8.15.2020;Healthy Fast Food Chain;Orlando Vice;0.2
8.15.2020;Healthy Fast Food Chain;Orlando Vice;0.2
8.15.2020;Healthy Fast Food Chain;Maui Five Ten;0.25
8.15.2020;Healthy Fast Food Chain;Rescue Squad;0.371
8.15.2020;Healthy Fast Food Chain;Hot Air Balloon Cruises;0.315
8.15.2020;Healthy Fast Food Chain;Tonight Tonight;0.073
8.15.2020;Healthy Fast Food Chain;Nightly News Stories;0.27
8.15.2020;Healthy Fast Food Chain;Fix and Flip;-0.036
8.15.2020;Healthy Fast Food Chain;International Villas;0.318
8.15.2020;Healthy Fast Food Chain;Sister Home Sellers;0.222
8.15.2020;Healthy Fast Food Chain;Sister Home Sellers;0.222
8.15.2020;Healthy Fast Food Chain;New Gal;-0.193
8.15.2020;Healthy Fast Food Chain;New Gal;-0.193
8.15.2020;Healthy Fast Food Chain;Planet Hypothesis;0.245
8.15.2020;Healthy Fast Food Chain;ER Drama;0.579
8.15.2020;Online Dating Site;Rescue Squad;0.371
8.15.2020;Popular Soft Drink;Sister Home Sellers;0.222
8.15.2020;Retail Big Box Store;Together Forever;-0.056
8.15.2020;Retail Big Box Store;Waltzing with the Famous;0.345
8.15.2020;Retail Big Box Store;Orlando Vice;0.2
8.15.2020;Retail Big Box Store;Orlando Vice;0.2
8.15.2020;Retail Big Box Store;Maui Five Ten;0.25
8.15.2020;Retail Big Box Store;Maui Five Ten;0.25
8.15.2020;Retail Big Box Store;Rescue Squad;0.371
8.15.2020;Retail Big Box Store;Family Fraud;-0.029
8.15.2020;Retail Big Box Store;My First Home;0.598
8.15.2020;Retail Big Box Store;My First Home;0.598
8.15.2020;Retail Big Box Store;The Young and the Reckless;0.038
8.15.2020;Retail Big Box Store;The Young and the Reckless;0.038
8.15.2020;Retail Big Box Store;Tonight Tonight;0.073
8.15.2020;Retail Big Box Store;Tonight Tonight;0.073
8.15.2020;Retail Big Box Store;Late Hours;-0.025
8.15.2020;Retail Big Box Store;Late Hours;-0.025
8.15.2020;Retail Big Box Store;Nightly News Stories;0.27
8.15.2020;Retail Big Box Store;Nightly News Stories;0.27
8.15.2020;Retail Big Box Store;Fix and Flip;-0.036
8.15.2020;Retail Big Box Store;Fix and Flip;-0.036
8.15.2020;Retail Big Box Store;Portable Homes;-0.063
8.15.2020;Retail Big Box Store;Sister Home Sellers;0.222
8.15.2020;Retail Big Box Store;Sister Home Sellers;0.222
8.15.2020;Retail Big Box Store;New Gal;-0.193
8.15.2020;Retail Big Box Store;Planet Hypothesis;0.245
8.15.2020;Retail Big Box Store;Planet Hypothesis;0.245
8.15.2020;Retail Big Box Store;ER Drama;0.579
8.15.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;Together Forever;-0.056
8.15.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;Waltzing with the Famous;0.345
8.15.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;Orlando Vice;0.2
8.15.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;Orlando Vice;0.2
8.15.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;Maui Five Ten;0.25
8.15.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;Maui Five Ten;0.25
8.15.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;Rescue Squad;0.371
8.15.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;Rescue Squad;0.371
8.15.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;Family Fraud;-0.029
8.15.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;I Love Betty;-0.064
8.15.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;I Love Betty;-0.064
8.15.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;My First Home;0.598
8.15.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;My First Home;0.598
8.15.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;Food Fantasy in France;-0.035
8.15.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;Weird Flavors;0.475
8.15.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;Hot Air Balloon Cruises;0.315
8.15.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;Hot Air Balloon Cruises;0.315
8.15.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;The Young and the Reckless;0.038
8.15.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;The Young and the Reckless;0.038
8.15.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;Tonight Tonight;0.073
8.15.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;Late Hours;-0.025
8.15.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;Nightly News Stories;0.27
8.15.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;Nightly News Stories;0.27
8.15.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;Fix and Flip;-0.036
8.15.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;Fix and Flip;-0.036
8.15.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;Portable Homes;-0.063
8.15.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;Portable Homes;-0.063
8.15.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;International Villas;0.318
8.15.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;International Villas;0.318
8.15.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;Sister Home Sellers;0.222
8.15.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;Sister Home Sellers;0.222
8.15.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;New Gal;-0.193
8.15.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;New Gal;-0.193
8.15.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;Planet Hypothesis;0.245
8.15.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;Planet Hypothesis;0.245
8.15.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;ER Drama;0.579
8.22.2020;Healthy Fast Food Chain;Together Forever;-0.056
8.22.2020;Healthy Fast Food Chain;Waltzing with the Famous;0.345
8.22.2020;Healthy Fast Food Chain;Orlando Vice;0.2
8.22.2020;Healthy Fast Food Chain;Orlando Vice;0.2
8.22.2020;Healthy Fast Food Chain;Food Fantasy in France;-0.035
8.22.2020;Healthy Fast Food Chain;Nightly News Stories;0.27
8.22.2020;Healthy Fast Food Chain;Fix and Flip;-0.036
8.22.2020;Healthy Fast Food Chain;Portable Homes;-0.063
8.22.2020;Healthy Fast Food Chain;Sister Home Sellers;0.222
8.22.2020;Healthy Fast Food Chain;New Gal;-0.193
8.22.2020;Healthy Fast Food Chain;New Gal;-0.193
8.22.2020;Healthy Fast Food Chain;Planet Hypothesis;0.245
8.22.2020;Healthy Fast Food Chain;ER Drama;0.579
8.22.2020;Popular Soft Drink;Sister Home Sellers;0.222
8.22.2020;Retail Big Box Store;Together Forever;-0.056
8.22.2020;Retail Big Box Store;Orlando Vice;0.2
8.22.2020;Retail Big Box Store;Orlando Vice;0.2
8.22.2020;Retail Big Box Store;Maui Five Ten;0.25
8.22.2020;Retail Big Box Store;Maui Five Ten;0.25
8.22.2020;Retail Big Box Store;Rescue Squad;0.371
8.22.2020;Retail Big Box Store;Family Fraud;-0.029
8.22.2020;Retail Big Box Store;The Young and the Reckless;0.038
8.22.2020;Retail Big Box Store;Tonight Tonight;0.073
8.22.2020;Retail Big Box Store;Tonight Tonight;0.073
8.22.2020;Retail Big Box Store;Late Hours;-0.025
8.22.2020;Retail Big Box Store;Nightly News Stories;0.27
8.22.2020;Retail Big Box Store;Fix and Flip;-0.036
8.22.2020;Retail Big Box Store;Fix and Flip;-0.036
8.22.2020;Retail Big Box Store;Portable Homes;-0.063
8.22.2020;Retail Big Box Store;International Villas;0.318
8.22.2020;Retail Big Box Store;International Villas;0.318
8.22.2020;Retail Big Box Store;Sister Home Sellers;0.222
8.22.2020;Retail Big Box Store;Sister Home Sellers;0.222
8.22.2020;Retail Big Box Store;New Gal;-0.193
8.22.2020;Retail Big Box Store;Planet Hypothesis;0.245
8.22.2020;Retail Big Box Store;Planet Hypothesis;0.245
8.22.2020;Retail Big Box Store;ER Drama;0.579
8.22.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;Together Forever;-0.056
8.22.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;Waltzing with the Famous;0.345
8.22.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;Orlando Vice;0.2
8.22.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;Maui Five Ten;0.25
8.22.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;Maui Five Ten;0.25
8.22.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;Rescue Squad;0.371
8.22.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;Rescue Squad;0.371
8.22.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;Family Fraud;-0.029
8.22.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;I Love Betty;-0.064
8.22.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;I Love Betty;-0.064
8.22.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;Food Fantasy in France;-0.035
8.22.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;Hot Air Balloon Cruises;0.315
8.22.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;Hot Air Balloon Cruises;0.315
8.22.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;The Young and the Reckless;0.038
8.22.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;The Young and the Reckless;0.038
8.22.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;Tonight Tonight;0.073
8.22.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;Late Hours;-0.025
8.22.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;Nightly News Stories;0.27
8.22.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;Nightly News Stories;0.27
8.22.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;Fix and Flip;-0.036
8.22.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;Fix and Flip;-0.036
8.22.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;Daybreak Dish;0.03
8.22.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;Portable Homes;-0.063
8.22.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;Portable Homes;-0.063
8.22.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;International Villas;0.318
8.22.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;International Villas;0.318
8.22.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;Sister Home Sellers;0.222
8.22.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;Sister Home Sellers;0.222
8.22.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;New Gal;-0.193
8.22.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;Planet Hypothesis;0.245
8.22.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;Planet Hypothesis;0.245
8.29.2020;Healthy Fast Food Chain;Together Forever;-0.056
8.29.2020;Healthy Fast Food Chain;Waltzing with the Famous;0.345
8.29.2020;Healthy Fast Food Chain;Waltzing with the Famous;0.345
8.29.2020;Healthy Fast Food Chain;Orlando Vice;0.2
8.29.2020;Healthy Fast Food Chain;Orlando Vice;0.2
8.29.2020;Healthy Fast Food Chain;Maui Five Ten;0.25
8.29.2020;Healthy Fast Food Chain;Tonight Tonight;0.073
8.29.2020;Healthy Fast Food Chain;Nightly News Stories;0.27
8.29.2020;Healthy Fast Food Chain;Nightly News Stories;0.27
8.29.2020;Healthy Fast Food Chain;Fix and Flip;-0.036
8.29.2020;Healthy Fast Food Chain;Fix and Flip;-0.036
8.29.2020;Healthy Fast Food Chain;Portable Homes;-0.063
8.29.2020;Healthy Fast Food Chain;Sister Home Sellers;0.222
8.29.2020;Healthy Fast Food Chain;New Gal;-0.193
8.29.2020;Healthy Fast Food Chain;Planet Hypothesis;0.245
8.29.2020;Healthy Fast Food Chain;Planet Hypothesis;0.245
8.29.2020;Healthy Fast Food Chain;ER Drama;0.579
8.29.2020;Online Dating Site;Rescue Squad;0.371
8.29.2020;Retail Big Box Store;Together Forever;-0.056
8.29.2020;Retail Big Box Store;Together Forever;-0.056
8.29.2020;Retail Big Box Store;Orlando Vice;0.2
8.29.2020;Retail Big Box Store;Orlando Vice;0.2
8.29.2020;Retail Big Box Store;Maui Five Ten;0.25
8.29.2020;Retail Big Box Store;Maui Five Ten;0.25
8.29.2020;Retail Big Box Store;Rescue Squad;0.371
8.29.2020;Retail Big Box Store;Family Fraud;-0.029
8.29.2020;Retail Big Box Store;The Young and the Reckless;0.038
8.29.2020;Retail Big Box Store;The Young and the Reckless;0.038
8.29.2020;Retail Big Box Store;Tonight Tonight;0.073
8.29.2020;Retail Big Box Store;Tonight Tonight;0.073
8.29.2020;Retail Big Box Store;Late Hours;-0.025
8.29.2020;Retail Big Box Store;Late Hours;-0.025
8.29.2020;Retail Big Box Store;Nightly News Stories;0.27
8.29.2020;Retail Big Box Store;Fix and Flip;-0.036
8.29.2020;Retail Big Box Store;Fix and Flip;-0.036
8.29.2020;Retail Big Box Store;Portable Homes;-0.063
8.29.2020;Retail Big Box Store;Portable Homes;-0.063
8.29.2020;Retail Big Box Store;Sister Home Sellers;0.222
8.29.2020;Retail Big Box Store;Sister Home Sellers;0.222
8.29.2020;Retail Big Box Store;Planet Hypothesis;0.245
8.29.2020;Retail Big Box Store;Planet Hypothesis;0.245
8.29.2020;Retail Big Box Store;ER Drama;0.579
8.29.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;Together Forever;-0.056
8.29.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;Together Forever;-0.056
8.29.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;Waltzing with the Famous;0.345
8.29.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;Orlando Vice;0.2
8.29.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;Orlando Vice;0.2
8.29.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;Maui Five Ten;0.25
8.29.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;Maui Five Ten;0.25
8.29.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;Rescue Squad;0.371
8.29.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;Rescue Squad;0.371
8.29.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;Family Fraud;-0.029
8.29.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;I Love Betty;-0.064
8.29.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;I Love Betty;-0.064
8.29.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;Food Fantasy in France;-0.035
8.29.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;Hot Air Balloon Cruises;0.315
8.29.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;Hot Air Balloon Cruises;0.315
8.29.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;The Young and the Reckless;0.038
8.29.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;The Young and the Reckless;0.038
8.29.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;Tonight Tonight;0.073
8.29.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;Late Hours;-0.025
8.29.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;Nightly News Stories;0.27
8.29.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;Fix and Flip;-0.036
8.29.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;Fix and Flip;-0.036
8.29.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;Portable Homes;-0.063
8.29.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;Portable Homes;-0.063
8.29.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;Sister Home Sellers;0.222
8.29.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;Sister Home Sellers;0.222
8.29.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;New Gal;-0.193
8.29.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;Planet Hypothesis;0.245
8.29.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;ER Drama;0.579
8.29.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;ER Drama;0.579
09.05.2020;Healthy Fast Food Chain;Together Forever;-0.056
09.05.2020;Healthy Fast Food Chain;Together Forever;-0.056
09.05.2020;Healthy Fast Food Chain;Waltzing with the Famous;0.345
09.05.2020;Healthy Fast Food Chain;Orlando Vice;0.2
09.05.2020;Healthy Fast Food Chain;Orlando Vice;0.2
09.05.2020;Healthy Fast Food Chain;Maui Five Ten;0.25
09.05.2020;Healthy Fast Food Chain;Maui Five Ten;0.25
09.05.2020;Healthy Fast Food Chain;Rescue Squad;0.371
09.05.2020;Healthy Fast Food Chain;Family Fraud;-0.029
09.05.2020;Healthy Fast Food Chain;Family Fraud;-0.029
09.05.2020;Healthy Fast Food Chain;Travel the World;0.654
09.05.2020;Healthy Fast Food Chain;Food Fantasy in France;-0.035
09.05.2020;Healthy Fast Food Chain;Hot Air Balloon Cruises;0.315
09.05.2020;Healthy Fast Food Chain;The Young and the Reckless;0.038
09.05.2020;Healthy Fast Food Chain;The Young and the Reckless;0.038
09.05.2020;Healthy Fast Food Chain;Tonight Tonight;0.073
09.05.2020;Healthy Fast Food Chain;Late Hours;-0.025
09.05.2020;Healthy Fast Food Chain;Nightly News Stories;0.27
09.05.2020;Healthy Fast Food Chain;Nightly News Stories;0.27
09.05.2020;Healthy Fast Food Chain;Fix and Flip;-0.036
09.05.2020;Healthy Fast Food Chain;Fix and Flip;-0.036
09.05.2020;Healthy Fast Food Chain;Portable Homes;-0.063
09.05.2020;Healthy Fast Food Chain;Portable Homes;-0.063
09.05.2020;Healthy Fast Food Chain;Sister Home Sellers;0.222
09.05.2020;Healthy Fast Food Chain;New Gal;-0.193
09.05.2020;Healthy Fast Food Chain;New Gal;-0.193
09.05.2020;Healthy Fast Food Chain;Planet Hypothesis;0.245
09.05.2020;Healthy Fast Food Chain;Planet Hypothesis;0.245
09.05.2020;Healthy Fast Food Chain;ER Drama;0.579
09.05.2020;Online Dating Site;Rescue Squad;0.371
09.05.2020;Popular Soft Drink;Fix and Flip;-0.036
09.05.2020;Popular Soft Drink;Sister Home Sellers;0.222
09.05.2020;Popular Soft Drink;New Gal;-0.193
09.05.2020;Retail Big Box Store;Together Forever;-0.056
09.05.2020;Retail Big Box Store;Maui Five Ten;0.25
09.05.2020;Retail Big Box Store;The Young and the Reckless;0.038
09.05.2020;Retail Big Box Store;Late Hours;-0.025
09.05.2020;Retail Big Box Store;Fix and Flip;-0.036
09.05.2020;Retail Big Box Store;Sister Home Sellers;0.222
09.05.2020;Retail Big Box Store;Planet Hypothesis;0.245
09.05.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;Together Forever;-0.056
09.05.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;Waltzing with the Famous;0.345
09.05.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;Orlando Vice;0.2
09.05.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;Orlando Vice;0.2
09.05.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;Maui Five Ten;0.25
09.05.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;Rescue Squad;0.371
09.05.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;Rescue Squad;0.371
09.05.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;Family Fraud;-0.029
09.05.2020;Sport Utility VehiHealthy Fast Food Chainle Sales;I Love Betty;-0.064
